Date,KO,PEP
2013-08-12,27.134735107421875,58.32700729370117
2013-08-13,27.012109756469727,58.03470230102539
2013-08-14,26.93035316467285,57.58928298950195
2013-08-15,26.63060760498047,56.30875778198242
2013-08-16,26.603349685668945,55.800716400146484
2013-08-19,26.419408798217773,56.287872314453125
2013-08-20,26.330842971801758,55.87726974487305
2013-08-21,26.078777313232422,55.03517532348633
2013-08-22,26.099214553833008,55.15349197387695
2013-08-23,26.242280960083008,55.5710563659668
2013-08-26,25.96977424621582,55.459712982177734
2013-08-27,25.990224838256836,55.021270751953125
2013-08-28,26.126468658447266,55.23699951171875
2013-08-29,25.956153869628906,55.20917892456055
2013-08-30,26.01066017150879,55.487552642822266
2013-09-03,25.819900512695312,55.814632415771484
2013-09-04,26.255910873413086,55.74312973022461
2013-09-05,26.051528930664062,55.42070770263672
2013-09-06,26.126468658447266,55.55389404296875
2013-09-09,26.242280960083008,55.63801193237305
2013-09-10,26.31722640991211,55.67304992675781
2013-09-11,26.419408798217773,55.96744155883789
2013-09-12,26.37823486328125,55.981449127197266
2013-09-13,26.549793243408203,56.29685592651367
2013-09-16,26.666444778442383,56.78748321533203
2013-09-17,26.618410110473633,57.236080169677734
2013-09-18,27.167387008666992,58.0911750793457
2013-09-19,26.975244522094727,57.34822082519531
2013-09-20,27.037012100219727,57.29214096069336
2013-09-23,26.508621215820312,56.78748321533203
2013-09-24,26.439998626708984,56.4510498046875
2013-09-25,26.30276107788086,56.219749450683594
2013-09-26,26.584102630615234,56.4510498046875
2013-09-27,26.350793838500977,56.21275329589844
2013-09-30,25.993959426879883,55.72212219238281
2013-10-01,26.04198455810547,55.946407318115234
2013-10-02,25.68515968322754,55.76418685913086
2013-10-03,25.49987030029297,55.6800651550293
2013-10-04,25.527320861816406,55.806236267089844
2013-10-07,25.42439079284668,55.413726806640625
2013-10-08,25.582218170166016,55.322601318359375
2013-10-09,25.44498062133789,55.72212219238281
2013-10-10,25.925321578979492,56.55617904663086
2013-10-11,25.91847038269043,56.65432357788086
2013-10-14,26.014543533325195,56.836578369140625
2013-10-15,25.84299087524414,56.49311065673828
2013-10-16,26.076309204101562,57.66363525390625
2013-10-17,26.453720092773438,57.88093185424805
2013-10-18,26.611549377441406,58.18231201171875
2013-10-21,26.638999938964844,57.733741760253906
2013-10-22,26.82427406311035,58.48369216918945
2013-10-23,26.82427406311035,58.40660858154297
2013-10-24,26.625274658203125,57.852874755859375
2013-10-25,26.783100128173828,58.420623779296875
2013-10-28,27.181114196777344,59.30375671386719
2013-10-29,27.311492919921875,59.9205436706543
2013-10-30,27.187969207763672,59.380859375
2013-10-31,27.15366554260254,58.93928146362305
2013-11-01,27.181114196777344,59.268699645996094
2013-11-04,27.11248207092285,59.13554763793945
2013-11-05,27.105634689331055,59.310768127441406
2013-11-06,27.483051300048828,60.7546501159668
2013-11-07,27.332082748413086,59.787391662597656
2013-11-08,27.483051300048828,60.17287826538086
2013-11-11,27.359527587890625,59.89250946044922
2013-11-12,27.366392135620117,60.02568817138672
2013-11-13,27.531091690063477,60.24294662475586
2013-11-14,27.592844009399414,60.55137252807617
2013-11-15,27.599706649780273,60.29904556274414
2013-11-18,27.56538963317871,60.179866790771484
2013-11-19,27.544818878173828,59.780364990234375
2013-11-20,27.489906311035156,59.66823196411133
2013-11-21,27.743803024291992,60.011680603027344
2013-11-22,27.743803024291992,60.09579849243164
2013-11-25,27.70264434814453,59.83646011352539
2013-11-26,27.620298385620117,59.14956283569336
2013-11-27,27.772310256958008,59.170597076416016
2013-11-29,27.772310256958008,59.19861602783203
2013-12-02,27.696298599243164,58.665924072265625
2013-12-03,27.882875442504883,58.73601150512695
2013-12-04,27.896709442138672,58.3253059387207
2013-12-05,27.523544311523438,57.796043395996094
2013-12-06,27.958894729614258,58.67815017700195
2013-12-09,27.91742515563965,58.353553771972656
2013-12-10,27.537370681762695,58.14888000488281
2013-12-11,27.730854034423828,58.33940505981445
2013-12-12,27.095111846923828,57.3585090637207
2013-12-13,27.108936309814453,57.111515045166016
2013-12-16,27.13657569885254,57.160926818847656
2013-12-17,27.019092559814453,56.77985382080078
2013-12-18,27.654844284057617,57.45730209350586
2013-12-19,27.544281005859375,57.62669372558594
2013-12-20,27.66866111755371,57.73252487182617
2013-12-23,27.75159454345703,57.76781463623047
2013-12-24,27.772310256958008,57.89484786987305
2013-12-26,27.979623794555664,58.18418502807617
2013-12-27,28.097097396850586,58.36763000488281
2013-12-30,28.394248962402344,58.5087890625
2013-12-31,28.546266555786133,58.52994155883789
2014-01-02,28.097097396850586,57.93718719482422
2014-01-03,27.958894729614258,58.035972595214844
2014-01-06,27.82760238647461,58.06418228149414
2014-01-07,27.910524368286133,58.91104507446289
2014-01-08,27.599565505981445,58.74164581298828
2014-01-09,27.45444679260254,58.46644592285156
2014-01-10,27.730854034423828,58.92516326904297
2014-01-13,27.316234588623047,58.127723693847656
2014-01-14,27.426807403564453,58.127723693847656
2014-01-15,27.475177764892578,58.49465560913086
2014-01-16,27.44062042236328,58.4734992980957
2014-01-17,27.14348030090332,58.007755279541016
2014-01-21,27.58573341369629,58.51584243774414
2014-01-22,27.57192611694336,58.46644592285156
2014-01-23,27.115846633911133,58.17003631591797
2014-01-24,26.839427947998047,57.4643669128418
2014-01-27,26.763423919677734,57.9089241027832
2014-01-28,26.860164642333984,58.09243392944336
2014-01-29,26.18988037109375,56.61046600341797
2014-01-30,26.37644386291504,57.21737289428711
2014-01-31,26.13458251953125,56.70927810668945
2014-02-03,25.706151962280273,55.44609451293945
2014-02-04,25.89963722229004,55.62250900268555
2014-02-05,25.989477157592773,56.04593276977539
2014-02-06,26.279699325561523,56.024749755859375
2014-02-07,26.22441864013672,56.61046600341797
2014-02-10,26.652856826782227,56.878639221191406
2014-02-11,26.70122718811035,57.33735656738281
2014-02-12,26.611392974853516,57.506710052490234
2014-02-13,26.7081356048584,56.23646926879883
2014-02-14,26.901620864868164,55.10737228393555
2014-02-18,25.892724990844727,55.17087173461914
2014-02-19,25.63705062866211,54.408714294433594
2014-02-20,25.775257110595703,55.0509147644043
2014-02-21,25.69232749938965,55.1991081237793
2014-02-24,25.9134578704834,55.664852142333984
2014-02-25,26.100034713745117,55.911869049072266
2014-02-26,26.169130325317383,55.5025520324707
2014-02-27,26.307342529296875,55.798946380615234
2014-02-28,26.397178649902344,56.5046501159668
2014-03-03,26.34189796447754,56.11650848388672
2014-03-04,26.47318458557129,57.055076599121094
2014-03-05,26.50082015991211,57.64350891113281
